Time (msec),AFCorrection,AFLearning,AFR,LOAD,RPM,Knock,FineLearnKnock,IAM,IgnitionTotalTiming,IDC,AIT,Boost,Manifold Relative Pressure (Corrected) (psi),MAF,Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Vehicle Speed (mph)
1830390,0,2.34,20.56,0.26,876,0,0,1,10,1.68,129,4.79,-9.14,3.7,1.28,5.49,14
1830456,0,2.34,20.56,0.26,875,0,0,1,11.5,1.68,129,4.79,-9.14,3.6,1.28,5.49,14
1830523,0,2.34,20.56,0.26,880,0,0,1,11,1.67,129,4.64,-9.29,3.6,1.28,5.49,14
1830590,0,2.34,20.56,0.26,880,0,0,1,12.5,1.69,129,4.64,-9.29,3.6,1.28,5.49,14
1830657,0,2.34,18.49,0.25,894,0,0,1,12,1.72,129,4.64,-9.29,3.6,1.28,5.49,14
1830727,0,2.34,16.88,0.25,904,0,0,1,12.5,1.72,129,4.64,-9.29,3.55,1.28,5.1,14
1830794,0,2.34,15.5,0.25,910,0,0,1,13,1.74,129,4.5,-9.43,3.5,1.26,5.1,14
1830859,-0.78,2.34,14.36,0.24,913,0,0,1,13.5,1.56,129,4.5,-9.43,3.5,1.26,5.1,14
1830926,-1.56,2.34,13.78,0.24,918,0,0,1,13,1.57,129,4.35,-9.58,3.44,1.26,5.1,14
1830992,-2.34,2.34,13.09,0.24,913,0,0,1,14,1.56,131,4.35,-9.58,3.44,1.26,5.1,14
1831061,-2.34,2.34,12.98,0.24,909,0,0,1,14.5,1.55,131,4.35,-9.58,3.41,1.26,5.1,14
1831132,-3.12,2.34,12.86,0.23,900,0,0,1,16,1.54,131,4.35,-9.58,3.38,1.26,5.1,12
1831195,-3.12,2.34,12.86,0.23,880,0,0,1,19,1.31,131,4.35,-9.58,3.38,1.26,5.1,12
1831261,-2.34,2.34,12.86,0.24,863,0,0,1,21.5,1.47,131,4.35,-9.58,3.41,1.26,5.1,12
1831327,-3.12,2.34,12.98,0.24,854,0,0,1,22,1.46,131,4.35,-9.58,3.41,1.26,5.1,12
1831396,-3.12,2.34,13.21,0.24,863,0,0,1,21,1.46,131,4.35,-9.58,3.38,1.26,5.1,12
1831461,-2.34,2.34,13.44,0.24,861,0,0,1,21,1.45,131,4.35,-9.58,3.38,1.28,5.1,12
1831528,-2.34,2.34,13.67,0.24,847,0,0,1,22,1.43,131,4.35,-9.58,3.38,1.28,5.1,12
1831593,-2.34,2.34,13.9,0.24,846,0,0,1,22,1.42,131,4.35,-9.58,3.38,1.28,5.1,11
1831662,-2.34,2.34,14.01,0.24,834,0,0,1,22,1.42,131,4.35,-9.58,3.38,1.28,5.1,11
1831730,-2.34,2.34,14.24,0.24,831,0,0,1,22,1.42,131,4.5,-9.43,3.35,1.26,5.1,11
1831797,-2.34,2.34,14.36,0.24,828,0,0,1,22,1.41,131,4.5,-9.43,3.38,1.26,5.1,11
1831866,-1.56,2.34,14.47,0.25,832,0,0,1,22,1.42,131,4.5,-9.43,3.41,1.26,5.1,11
1831931,-1.56,2.34,14.59,0.25,825,0,0,1,22,1.42,131,4.5,-9.43,3.41,1.28,5.1,11
1831997,-1.56,2.34,14.7,0.25,831,0,0,1,22,1.43,131,4.5,-9.43,3.38,1.28,5.1,11
1832065,-1.56,2.34,14.81,0.25,834,0,0,1,22,1.44,131,4.5,-9.43,3.41,1.28,5.1,10
1832132,-1.56,2.34,14.93,0.25,839,0,0,1,21,1.43,131,4.5,-9.43,3.38,1.28,5.1,10
1832199,-0.78,2.34,15.04,0.24,837,0,0,1,21,1.43,131,4.5,-9.43,3.35,1.26,5.1,10
1832266,-0.78,2.34,15.04,0.24,832,0,0,1,21.5,1.42,131,4.5,-9.43,3.35,1.26,4.71,10
1832332,-0.78,2.34,15.04,0.24,834,0,0,1,21,1.42,131,4.5,-9.43,3.26,1.26,4.71,10
1832397,-0.78,2.34,15.04,0.24,844,0,0,1,19,1.42,131,4.5,-9.43,3.26,1.26,4.71,10
1832465,-0.78,2.34,15.04,0.24,834,0,0,1,20.5,1.39,131,4.5,-9.43,3.26,1.26,4.71,10
1832531,-0.78,2.34,15.04,0.24,824,0,0,1,22,1.4,131,4.5,-9.43,3.29,1.26,5.1,9
1832605,-0.78,2.34,15.04,0.24,829,0,0,1,21,1.41,131,4.5,-9.43,3.29,1.26,4.71,9
1832666,-0.78,2.34,15.04,0.24,812,0,0,1,22,1.39,131,4.5,-9.43,3.29,1.26,4.71,9
1832734,0,2.34,15.04,0.24,814,0,0,1,22,1.39,131,4.5,-9.43,3.29,1.26,4.71,9
1832802,0,2.34,14.93,0.24,809,0,0,1,22,1.4,131,4.5,-9.43,3.26,1.26,4.71,9
1832868,0,2.34,14.93,0.24,816,0,0,1,21.5,1.41,131,4.5,-9.43,3.26,1.26,4.71,9
1832932,0,2.34,14.93,0.24,822,0,0,1,20.5,1.41,131,4.5,-9.43,3.26,1.28,4.71,9
1833004,0,2.34,14.93,0.24,822,0,0,1,20,1.4,131,4.5,-9.43,3.24,1.26,4.71,8
1833068,0,2.34,14.93,0.24,827,0,0,1,19.5,1.41,131,4.5,-9.43,3.24,1.26,4.71,8
1833136,0,2.34,14.93,0.24,829,0,0,1,19,1.41,131,4.5,-9.43,3.29,1.26,4.71,8
1833204,0,2.34,14.93,0.24,824,0,0,1,18,1.41,131,4.35,-9.58,3.29,1.26,4.71,8
1833271,0,2.34,14.93,0.24,825,0,0,1,19.5,1.4,133,4.5,-9.43,3.29,1.26,4.71,8
1833338,0,2.34,14.93,0.24,826,0,0,1,19,1.4,133,4.5,-9.43,3.24,1.26,4.71,8
1833404,0,2.34,14.93,0.24,824,0,0,1,19,1.41,133,4.35,-9.58,3.19,1.26,4.71,8
1833470,0,2.34,14.93,0.24,825,0,0,1,19,1.41,133,4.35,-9.58,3.19,1.26,4.71,7
1833539,0,2.34,14.81,0.24,824,0,0,1,19,1.41,133,4.35,-9.58,3.19,1.24,4.71,7
1833607,0,2.34,14.81,0.24,820,0,0,1,20,1.4,133,4.35,-9.58,3.13,1.24,4.71,7
1833673,0,2.34,14.81,0.24,806,0,0,1,21.5,1.38,133,4.35,-9.58,3.19,1.26,4.71,7
1833739,0,2.34,14.7,0.24,804,0,0,1,21.5,1.38,133,4.35,-9.58,3.19,1.26,4.71,7
1833807,0,2.34,14.7,0.24,800,0,0,1,22,1.37,133,4.35,-9.58,3.19,1.26,4.71,7
1833874,0,2.34,14.7,0.24,805,0,0,1,21,1.37,133,4.5,-9.43,3.19,1.24,4.71,7
1833941,0,2.34,14.7,0.24,796,0,0,1,19.5,1.36,133,4.35,-9.58,3.19,1.26,4.71,7
1834007,0,2.34,14.7,0.24,800,0,0,1,21,1.36,133,4.5,-9.58,3.24,1.26,4.71,7
1834080,0,2.34,14.7,0.24,806,0,0,1,20,1.37,133,4.5,-9.43,3.21,1.26,4.71,7
1834139,0,2.34,14.7,0.24,811,0,0,1,19,1.38,133,4.5,-9.43,3.19,1.26,4.71,7
1834207,0.78,2.34,14.7,0.24,812,0,0,1,18.5,1.39,133,4.5,-9.43,3.19,1.24,4.71,7
1834274,0.78,2.34,14.7,0.24,799,0,0,1,20.5,1.38,133,4.5,-9.43,3.19,1.24,4.71,7
1834341,0.78,2.34,14.7,0.24,800,0,0,1,20.5,1.38,133,4.5,-9.43,3.19,1.26,4.71,7
1834412,0.78,2.34,14.7,0.24,802,0,0,1,20,1.38,133,4.5,-9.43,3.19,1.26,4.71,6
1834475,0.78,2.34,14.7,0.24,802,0,0,1,19.5,1.37,133,4.5,-9.43,3.19,1.26,4.71,6
1834545,0.78,2.34,14.7,0.24,791,0,0,1,21.5,1.35,133,4.5,-9.43,3.19,1.24,4.71,6
1834610,0.78,2.34,14.7,0.24,798,0,0,1,20,1.36,133,4.5,-9.43,3.19,1.26,4.71,6
1834677,0.78,2.34,14.7,0.24,806,0,0,1,18.5,1.36,133,4.5,-9.43,3.19,1.26,4.71,6
1834744,0.78,2.34,14.7,0.24,800,0,0,1,19.5,1.36,133,4.5,-9.43,3.19,1.26,4.71,6
1834810,0.78,2.34,14.7,0.24,795,0,0,1,20,1.36,133,4.5,-9.43,3.19,1.24,4.71,6
1834877,0.78,2.34,14.81,0.24,800,0,0,1,19,1.37,133,4.5,-9.43,3.21,1.24,4.71,4
1834944,0.78,2.34,14.81,0.24,798,0,0,1,19.5,1.38,133,4.5,-9.43,3.19,1.26,4.71,4
1835012,0.78,2.34,14.81,0.24,799,0,0,1,19,1.38,133,4.5,-9.43,3.19,1.26,4.71,4
1835075,0.78,2.34,14.81,0.24,800,0,0,1,18.5,1.37,133,4.5,-9.43,3.19,1.26,4.71,4
1835146,0.78,2.34,14.81,0.24,801,0,0,1,18.5,1.37,133,4.5,-9.43,3.19,1.24,4.71,4
1835214,0.78,2.34,14.81,0.24,802,0,0,1,17,1.37,133,4.5,-9.43,3.19,1.24,4.71,4
1835276,0.78,2.34,14.81,0.24,808,0,0,1,17,1.36,133,4.5,-9.43,3.16,1.26,4.71,4
1835347,0.78,2.34,14.7,0.24,798,0,0,1,18.5,1.35,133,4.5,-9.43,3.13,1.26,4.71,4
1835413,0.78,2.34,14.7,0.24,798,0,0,1,18.5,1.36,133,4.5,-9.43,3.13,1.24,4.71,4
1835480,0.78,2.34,14.7,0.24,796,0,0,1,19,1.36,133,4.5,-9.43,3.13,1.24,4.71,4
1835548,0.78,2.34,14.7,0.24,790,0,0,1,19.5,1.36,133,4.5,-9.43,3.19,1.26,4.71,4
1835615,0.78,2.34,14.7,0.24,789,0,0,1,20,1.36,133,4.5,-9.43,3.13,1.26,4.71,4
1835682,0.78,2.34,14.7,0.24,789,0,0,1,19.5,1.35,133,4.5,-9.43,3.13,1.26,4.71,4
1835746,1.56,2.34,14.7,0.24,788,0,0,1,19.5,1.34,133,4.5,-9.43,3.1,1.24,4.71,4
1835815,1.56,2.34,14.7,0.24,795,0,0,1,18.5,1.35,133,4.5,-9.43,3.1,1.24,4.71,3
1835881,1.56,2.34,14.7,0.24,796,0,0,1,18,1.34,133,4.5,-9.43,3.08,1.26,4.71,3
1835950,1.56,2.34,14.7,0.24,791,0,0,1,19,1.35,133,4.5,-9.43,3.13,1.26,4.71,3
1836015,1.56,2.34,14.81,0.24,784,0,0,1,19.5,1.34,135,4.5,-9.43,3.13,1.24,4.71,3
1836083,1.56,2.34,14.81,0.24,774,0,0,1,21.5,1.34,135,4.5,-9.43,3.24,1.26,5.1,3
1836151,1.56,2.34,14.7,0.24,778,0,0,1,20.5,1.34,135,4.64,-9.29,3.29,1.28,5.1,3
1836217,1.56,2.34,14.81,0.25,779,0,0,1,20,1.33,135,4.64,-9.29,3.35,1.28,5.1,3
1836284,1.56,2.34,14.7,0.25,782,0,0,1,19.5,1.33,135,4.64,-9.29,3.35,1.26,5.1,3
1836350,1.56,2.34,14.7,0.25,788,0,0,1,18.5,1.34,135,4.64,-9.29,3.32,1.26,5.1,3
1836417,1.56,2.34,14.7,0.25,797,0,0,1,17,1.35,135,4.64,-9.29,3.35,1.28,5.1,3
1836487,1.56,2.34,14.81,0.25,803,0,0,1,16,1.37,135,4.64,-9.29,3.35,1.28,5.1,3
1836554,1.56,2.34,14.81,0.25,798,0,0,1,16.5,1.36,135,4.64,-9.29,3.35,1.26,5.1,3
1836619,1.56,2.34,14.81,0.25,806,0,0,1,15.5,1.37,135,4.64,-9.29,3.35,1.26,4.71,3
1836687,1.56,2.34,14.81,0.25,798,0,0,1,17,1.37,135,4.64,-9.29,3.35,1.26,4.71,3
1836751,1.56,2.34,14.81,0.25,802,0,0,1,16.5,1.38,135,4.64,-9.29,3.32,1.28,4.71,2
1836820,2.34,2.34,14.81,0.25,806,0,0,1,16,1.38,135,4.64,-9.29,3.29,1.26,5.1,2
1836889,1.56,2.34,14.81,0.25,807,0,0,1,15.5,1.38,135,4.64,-9.29,3.29,1.26,5.1,2
1836958,1.56,2.34,14.81,0.25,793,0,0,1,18,1.35,135,4.64,-9.29,3.26,1.26,4.71,2
1837022,1.56,2.34,14.7,0.25,800,0,0,1,16.5,1.36,135,4.64,-9.29,3.24,1.26,4.71,2
1837087,2.34,2.34,14.7,0.25,806,0,0,1,16,1.36,135,4.64,-9.29,3.24,1.26,4.71,2
1837152,1.56,2.34,14.7,0.25,806,0,0,1,16,1.37,135,4.64,-9.29,3.26,1.26,5.1,2
1837219,1.56,2.34,14.7,0.24,807,0,0,1,16,1.38,135,4.5,-9.43,3.24,1.26,5.1,2
1837288,1.56,2.34,14.59,0.24,812,0,0,1,15.5,1.38,135,4.5,-9.43,3.26,1.26,5.1,2
1837356,1.56,2.34,14.59,0.24,805,0,0,1,16.5,1.39,135,4.5,-9.29,3.24,1.26,4.71,2
1837422,1.56,2.34,14.47,0.24,803,0,0,1,16.5,1.39,135,4.5,-9.43,3.26,1.26,4.71,2
1837490,1.56,2.34,14.47,0.24,805,0,0,1,16.5,1.37,135,4.5,-9.43,3.26,1.26,4.71,2
1837557,1.56,2.34,14.47,0.24,807,0,0,1,16,1.38,135,4.5,-9.43,3.26,1.26,5.1,2
1837627,1.56,2.34,14.47,0.24,807,0,0,1,16,1.38,135,4.5,-9.43,3.26,1.26,5.1,2
1837692,1.56,2.34,14.47,0.24,807,0,0,1,16,1.36,135,4.5,-9.43,3.26,1.26,5.1,2
1837759,1.56,2.34,14.47,0.24,801,0,0,1,17,1.37,135,4.5,-9.43,3.26,1.26,4.71,2
1837822,1.56,2.34,14.47,0.24,811,0,0,1,15.5,1.38,135,4.64,-9.29,3.24,1.26,4.71,2
1837894,1.56,2.34,14.47,0.24,806,0,0,1,16.5,1.38,135,4.5,-9.43,3.24,1.26,4.71,2
1837961,1.56,2.34,14.47,0.24,800,0,0,1,17,1.37,135,4.5,-9.43,3.29,1.26,5.1,2
1838031,1.56,2.34,14.47,0.25,790,0,0,1,19,1.36,135,4.64,-9.43,3.29,1.26,5.1,2
1838092,1.56,2.34,14.59,0.25,792,0,0,1,18.5,1.37,135,4.64,-9.29,3.29,1.26,4.71,2
1838160,1.56,2.34,14.59,0.25,796,0,0,1,17.5,1.36,135,4.64,-9.29,3.24,1.26,4.71,2
1838226,1.56,2.34,14.59,0.25,800,0,0,1,17,1.37,135,4.64,-9.29,3.26,1.26,4.71,2
1838293,1.56,2.34,14.59,0.25,803,0,0,1,16.5,1.36,135,4.64,-9.29,3.26,1.26,5.1,2
1838364,1.56,2.34,14.59,0.25,802,0,0,1,17,1.36,135,4.64,-9.29,3.24,1.26,4.71,2
1838428,1.56,2.34,14.59,0.24,803,0,0,1,16.5,1.37,135,4.5,-9.43,3.21,1.26,4.71,2
1838493,1.56,2.34,14.59,0.24,806,0,0,1,16,1.38,135,4.64,-9.29,3.21,1.26,4.71,2
1838561,1.56,2.34,14.7,0.24,810,0,0,1,15.5,1.38,135,4.5,-9.43,3.21,1.24,4.71,2
1838630,1.56,2.34,14.7,0.24,804,0,0,1,16.5,1.38,135,4.5,-9.43,3.19,1.26,4.71,2
1838696,1.56,2.34,14.7,0.24,797,0,0,1,17.5,1.37,136,4.5,-9.43,3.21,1.26,4.71,2
1838763,1.56,2.34,14.59,0.24,802,0,0,1,17,1.37,136,4.5,-9.43,3.19,1.26,4.71,2
1838832,1.56,2.34,14.59,0.24,806,0,0,1,16.5,1.37,136,4.5,-9.43,3.19,1.24,4.71,2
1838898,1.56,2.34,14.59,0.24,803,0,0,1,17,1.37,136,4.5,-9.43,3.19,1.24,4.71,2
1838962,1.56,2.34,14.59,0.24,806,0,0,1,16.5,1.36,136,4.5,-9.43,3.24,1.26,4.71,2
1839031,1.56,2.34,14.59,0.24,808,0,0,1,16,1.37,136,4.5,-9.43,3.24,1.26,4.71,2
1839097,1.56,2.34,14.59,0.24,812,0,0,1,15.5,1.39,136,4.5,-9.43,3.24,1.26,4.71,2
1839166,1.56,2.34,14.59,0.24,810,0,0,1,16,1.38,136,4.5,-9.43,3.21,1.26,4.71,2
1839231,1.56,2.34,14.59,0.24,804,0,0,1,16.5,1.37,136,4.5,-9.43,3.21,1.24,4.71,2
1839300,1.56,2.34,14.59,0.24,796,0,0,1,18,1.36,136,4.5,-9.43,3.19,1.26,4.71,2
1839366,1.56,2.34,14.59,0.24,788,0,0,1,19,1.36,136,4.5,-9.43,3.19,1.26,4.71,2
1839431,1.56,2.34,14.59,0.24,796,0,0,1,18,1.36,136,4.5,-9.43,3.21,1.26,4.71,2
1839502,1.56,2.34,14.59,0.24,788,0,0,1,19,1.34,136,4.5,-9.43,3.21,1.24,4.71,2
1839568,1.56,2.34,14.59,0.24,788,0,0,1,19,1.33,136,4.5,-9.43,3.21,1.26,4.71,1
1839632,1.56,2.34,14.59,0.24,789,0,0,1,19,1.34,136,4.5,-9.43,3.19,1.26,4.71,1
1839700,1.56,2.34,14.59,0.24,794,0,0,1,18,1.36,136,4.5,-9.43,3.19,1.26,4.71,1
1839766,1.56,2.34,14.7,0.24,790,0,0,1,18.5,1.35,136,4.64,-9.29,3.19,1.24,4.71,1
1839832,1.56,2.34,14.7,0.24,790,0,0,1,19.5,1.35,136,4.64,-9.29,3.19,1.24,4.71,1
1839901,1.56,2.34,14.7,0.24,786,0,0,1,19,1.35,136,4.64,-9.29,3.19,1.26,4.71,1
1839968,1.56,2.34,14.7,0.24,784,0,0,1,19,1.34,136,4.64,-9.29,3.19,1.26,4.71,1
1840037,1.56,2.34,14.7,0.24,790,0,0,1,18,1.35,136,4.64,-9.29,3.21,1.24,4.71,1
1840102,1.56,2.34,14.7,0.24,792,0,0,1,18,1.35,136,4.64,-9.29,3.19,1.24,4.71,1
1840171,1.56,2.34,14.59,0.24,796,0,0,1,17,1.35,136,4.64,-9.29,3.21,1.26,4.71,1
1840236,1.56,2.34,14.59,0.24,800,0,0,1,16.5,1.35,136,4.5,-9.43,3.19,1.26,4.71,1
1840303,1.56,2.34,14.7,0.24,793,0,0,1,17.5,1.35,136,4.5,-9.43,3.24,1.26,4.71,1
1840371,1.56,2.34,14.7,0.24,792,0,0,1,17.5,1.35,136,4.5,-9.43,3.21,1.24,4.71,1
1840434,1.56,2.34,14.7,0.24,789,0,0,1,18,1.36,136,4.64,-9.43,3.24,1.26,4.71,1
1840505,1.56,2.34,14.7,0.24,794,0,0,1,17,1.37,136,4.64,-9.29,3.21,1.26,4.71,0
1840570,1.56,2.34,14.7,0.24,795,0,0,1,17,1.36,136,4.5,-9.43,3.19,1.26,4.71,0
1840639,1.56,2.34,14.7,0.24,794,0,0,1,17,1.36,136,4.5,-9.43,3.19,1.24,4.71,0
1840706,1.56,2.34,14.7,0.24,790,0,0,1,18,1.35,136,4.5,-9.43,3.16,1.24,4.71,0
1840773,1.56,2.34,14.7,0.24,794,0,0,1,17,1.34,136,4.5,-9.43,3.19,1.26,4.71,0
1840840,1.56,2.34,14.7,0.24,791,0,0,1,17.5,1.35,136,4.5,-9.43,3.19,1.26,4.71,0
1840905,1.56,2.34,14.7,0.24,792,0,0,1,17.5,1.35,136,4.5,-9.43,3.19,1.24,4.71,0
1840974,1.56,2.34,14.7,0.24,798,0,0,1,16.5,1.36,136,4.5,-9.43,3.16,1.24,4.71,0
1841040,1.56,2.34,14.59,0.24,790,0,0,1,17.5,1.36,136,4.5,-9.43,3.16,1.26,4.71,0
1841107,1.56,2.34,14.59,0.24,792,0,0,1,17.5,1.36,136,4.5,-9.43,3.19,1.26,4.71,0
1841175,1.56,2.34,14.59,0.24,792,0,0,1,17.5,1.35,136,4.5,-9.43,3.19,1.26,4.71,0
1841239,1.56,2.34,14.59,0.24,790,0,0,1,17.5,1.35,136,4.5,-9.43,3.19,1.24,4.71,0
1841306,1.56,2.34,14.59,0.24,798,0,0,1,16.5,1.35,136,4.5,-9.43,3.19,1.26,4.71,0
1841374,1.56,2.34,14.59,0.24,796,0,0,1,16.5,1.35,136,4.5,-9.43,3.19,1.26,4.71,0
1841442,1.56,2.34,14.59,0.24,800,0,0,1,16.5,1.36,136,4.5,-9.43,3.19,1.26,4.71,0
1841511,1.56,2.34,14.59,0.24,800,0,0,1,16,1.37,136,4.5,-9.43,3.19,1.24,4.71,0
1841576,1.56,2.34,14.59,0.24,806,0,0,1,15.5,1.38,136,4.5,-9.43,3.19,1.24,4.71,0
1841644,1.56,2.34,14.59,0.24,800,0,0,1,16.5,1.38,136,4.5,-9.43,3.19,1.26,4.71,0
1841710,1.56,2.34,14.59,0.24,798,0,0,1,16.5,1.37,138,4.5,-9.43,3.19,1.26,4.71,0
1841776,1.56,2.34,14.59,0.24,789,0,0,1,18,1.35,138,4.5,-9.43,3.19,1.26,4.71,0
1841843,1.56,2.34,14.7,0.24,782,0,0,1,19,1.34,138,4.64,-9.29,3.21,1.24,4.71,0
1841912,1.56,2.34,14.7,0.24,787,0,0,1,18,1.33,138,4.64,-9.29,3.21,1.26,4.71,0
1841977,1.56,2.34,14.7,0.24,792,0,0,1,17.5,1.35,138,4.64,-9.29,3.21,1.26,4.71,0
1842046,1.56,2.34,14.7,0.24,794,0,0,1,17,1.35,138,4.64,-9.29,3.19,1.26,4.71,0
1842112,1.56,2.34,14.7,0.24,795,0,0,1,17,1.36,138,4.64,-9.29,3.19,1.24,4.71,0
1842181,1.56,2.34,14.7,0.24,801,0,0,1,17,1.37,138,4.64,-9.29,3.16,1.24,4.71,0
1842242,1.56,2.34,14.7,0.24,794,0,0,1,17,1.36,138,4.64,-9.29,3.19,1.26,4.71,0
1842312,1.56,2.34,14.7,0.24,786,0,0,1,18.5,1.36,138,4.64,-9.29,3.19,1.26,4.71,0
1842379,1.56,2.34,14.7,0.24,792,0,0,1,17,1.35,138,4.5,-9.43,3.16,1.24,4.71,0
1842452,1.56,2.34,14.7,0.24,792,0,0,1,17,1.35,138,4.5,-9.43,3.19,1.24,4.71,0
1842513,1.56,2.34,14.7,0.24,800,0,0,1,16,1.35,138,4.5,-9.43,3.19,1.26,4.71,0
1842584,1.56,2.34,14.7,0.24,801,0,0,1,16,1.35,138,4.5,-9.43,3.21,1.26,4.71,0
1842648,1.56,2.34,14.7,0.24,796,0,0,1,16.5,1.36,138,4.5,-9.43,3.19,1.26,4.71,0
1842716,1.56,2.34,14.7,0.24,799,0,0,1,16.5,1.36,138,4.5,-9.43,3.16,1.24,4.71,0
1842784,1.56,2.34,14.7,0.24,802,0,0,1,16.5,1.37,138,4.5,-9.43,3.1,1.24,4.71,0
1842850,1.56,2.34,14.7,0.24,789,0,0,1,18,1.35,138,4.5,-9.43,3.16,1.26,4.71,0
1842916,1.56,2.34,14.7,0.24,786,0,0,1,18,1.34,138,4.5,-9.43,3.19,1.26,4.71,0
1842983,1.56,2.34,14.7,0.24,790,0,0,1,17.5,1.35,138,4.5,-9.43,3.19,1.24,4.71,0
1843050,1.56,2.34,14.7,0.24,785,0,0,1,18.5,1.34,138,4.5,-9.43,3.19,1.24,4.71,0
1843116,1.56,2.34,14.59,0.24,792,0,0,1,17,1.34,138,4.5,-9.43,3.16,1.26,4.71,0
1843183,1.56,2.34,14.59,0.24,796,0,0,1,16.5,1.34,138,4.5,-9.43,3.16,1.26,4.71,0
1843251,1.56,2.34,14.59,0.24,793,0,0,1,17,1.35,138,4.5,-9.43,3.19,1.26,4.71,0
1843320,1.56,2.34,14.59,0.24,793,0,0,1,17,1.35,138,4.5,-9.43,3.19,1.24,4.71,0
1843385,1.56,2.34,14.59,0.24,790,0,0,1,17.5,1.36,138,4.5,-9.43,3.24,1.26,4.71,0
1843452,1.56,2.34,14.59,0.24,792,0,0,1,17,1.37,138,4.5,-9.43,3.21,1.26,4.71,0
1843517,2.34,2.34,14.7,0.24,791,0,0,1,17.5,1.35,138,4.5,-9.43,3.19,1.26,4.71,0
1843584,2.34,2.34,14.7,0.24,792,0,0,1,17,1.35,138,4.5,-9.43,3.19,1.24,4.71,0
1843653,2.34,2.34,14.7,0.24,798,0,0,1,15.5,1.36,138,4.5,-9.43,3.19,1.24,4.71,0
1843720,2.34,2.34,14.7,0.24,806,0,0,1,15,1.37,138,4.5,-9.43,3.19,1.26,4.71,0
1843785,2.34,2.34,14.59,0.24,803,0,0,1,15.5,1.36,138,4.5,-9.43,3.19,1.26,4.71,0
1843857,1.56,2.34,14.59,0.24,800,0,0,1,16,1.36,138,4.5,-9.43,3.13,1.24,4.71,0
1843919,1.56,2.34,14.59,0.24,792,0,0,1,17.5,1.35,138,4.5,-9.43,3.13,1.24,4.71,0
1843986,1.56,2.34,14.59,0.24,785,0,0,1,18.5,1.35,138,4.5,-9.43,3.13,1.26,4.71,0
1844054,1.56,2.34,14.47,0.24,788,0,0,1,18,1.36,138,4.5,-9.43,3.16,1.26,4.71,0
1844121,1.56,2.34,14.47,0.24,791,0,0,1,17.5,1.35,138,4.5,-9.43,3.19,1.26,4.71,0
1844189,1.56,2.34,14.47,0.24,779,0,0,1,19.5,1.33,138,4.5,-9.43,3.19,1.24,4.71,0
1844254,1.56,2.34,14.47,0.24,782,0,0,1,18.5,1.33,138,4.5,-9.43,3.19,1.26,4.71,0
1844322,1.56,2.34,14.47,0.24,793,0,0,1,17,1.35,138,4.5,-9.43,3.19,1.26,4.71,0
1844399,1.56,2.34,14.47,0.24,800,0,0,1,16,1.37,138,4.5,-9.43,3.13,1.26,4.71,0
1844452,1.56,2.34,14.59,0.24,790,0,0,1,17.5,1.35,138,4.5,-9.43,3.13,1.24,4.71,0
1844518,1.56,2.34,14.59,0.24,778,0,0,1,19,1.33,138,4.5,-9.43,3.16,1.24,4.71,0
1844588,1.56,2.34,14.59,0.24,778,0,0,1,19,1.34,138,4.5,-9.43,3.13,1.26,4.71,0
1844655,1.56,2.34,14.59,0.24,781,0,0,1,18.5,1.33,138,4.5,-9.43,3.13,1.26,4.71,0
1844725,1.56,2.34,14.59,0.24,786,0,0,1,17.5,1.34,138,4.64,-9.29,3.19,1.24,4.71,0
1844790,1.56,2.34,14.59,0.24,786,0,0,1,17.5,1.32,138,4.5,-9.43,3.13,1.24,4.71,0
1844856,1.56,2.34,14.59,0.24,782,0,0,1,18,1.33,138,4.5,-9.43,3.13,1.26,4.71,0
1844927,1.56,2.34,14.59,0.24,788,0,0,1,17.5,1.34,138,4.5,-9.43,3.13,1.26,4.71,0
1844990,1.56,2.34,14.59,0.24,784,0,0,1,17.5,1.34,138,4.64,-9.29,3.16,1.24,4.71,0
1845057,1.56,2.34,14.59,0.24,781,0,0,1,18,1.35,138,4.64,-9.29,3.19,1.26,4.71,0
1845125,1.56,2.34,14.59,0.24,789,0,0,1,17,1.36,138,4.64,-9.29,3.19,1.26,4.71,0
1845192,1.56,2.34,14.59,0.24,792,0,0,1,16.5,1.35,140,4.64,-9.29,3.16,1.26,4.71,0
1845259,1.56,2.34,14.59,0.24,788,0,0,1,17,1.34,140,4.5,-9.43,3.16,1.24,4.71,0
1845329,1.56,2.34,14.59,0.24,781,0,0,1,18.5,1.33,140,4.64,-9.29,3.16,1.24,4.71,0
1845395,1.56,2.34,14.59,0.24,788,0,0,1,17,1.33,140,4.5,-9.43,3.13,1.26,4.71,0
1845461,1.56,2.34,14.59,0.24,790,0,0,1,17,1.35,140,4.5,-9.43,3.19,1.26,4.71,0
1845527,1.56,2.34,14.59,0.24,785,0,0,1,17.5,1.34,140,4.5,-9.43,3.19,1.24,4.71,0
1845594,1.56,2.34,14.59,0.24,788,0,0,1,17,1.35,140,4.5,-9.43,3.19,1.24,4.71,0
1845661,1.56,2.34,14.7,0.24,782,0,0,1,18,1.34,140,4.5,-9.29,3.19,1.26,4.71,0
1845729,1.56,2.34,14.7,0.24,772,0,0,1,19.5,1.32,140,4.5,-9.43,3.19,1.26,4.71,0
1845795,1.56,2.34,14.7,0.24,768,0,0,1,20,1.31,140,4.64,-9.29,3.19,1.24,4.71,0
